Date,Open,High,Low,Close,Volume,Adj Close
2022-02-08 00:00:00,3139.77,3232.87,3025.21,3116.69,1602652876.88149,3116.69
2022-02-07 00:00:00,3055,3186,2991.8,3139.77,1410603197.75688,3139.77
2022-02-06 00:00:00,3012.64,3074.56,2950.21,3054.99,749957614.968609,3054.99
2022-02-05 00:00:00,2994.99,3060.47,2958.01,3012.65,1073972573.34867,3012.65
2022-02-04 00:00:00,2695.21,2995,2671.4,2994.99,1889746043.71505,2994.99
2022-02-03 00:00:00,2680.25,2726.64,2576.05,2695.46,1068724165.62182,2695.46
2022-02-02 00:00:00,2787.48,2810.88,2612.72,2680.67,1215958780.12261,2680.67
2022-02-01 00:00:00,2686.94,2813,2673.52,2787.23,1075341490.80336,2787.23
2022-01-31 00:00:00,2601.67,2706.77,2476.07,2686.94,1154488527.57943,2686.94
2022-01-30 00:00:00,2601.43,2640,2542.5,2601.68,755039834.565121,2601.68
2022-01-29 00:00:00,2544.99,2636.66,2520.01,2601.43,966725225.782995,2601.43
2022-01-28 00:00:00,2424.02,2558.98,2357.88,2544.99,1183543182.40824,2544.99
2022-01-27 00:00:00,2463,2521,2316.43,2424.25,1448742950.45856,2424.25
2022-01-26 00:00:00,2459.04,2722,2402.03,2462.99,2058599145.34197,2462.99
2022-01-25 00:00:00,2439.56,2506.55,2348.96,2458.83,1237051148.4309,2458.83
2022-01-24 00:00:00,2539,2539.75,2159,2439.29,2592832133.2002,2439.29
2022-01-23 00:00:00,2412.18,2556.78,2370.8,2539.01,1431696375.61507,2539.01
2022-01-22 00:00:00,2567.47,2626,2300,2412.18,2652383041.99919,2412.18
2022-01-21 00:00:00,3001.48,3034.12,2403,2568.15,2828122722.88316,2568.15
2022-01-20 00:00:00,3084.02,3273.37,2987.15,3001.48,1124982397.81013,3001.48
2022-01-19 00:00:00,3159.85,3174.87,3000,3084.02,1035249881.47359,3084.02
2022-01-18 00:00:00,3209.68,3243.87,3082,3159.85,943140782.389924,3159.85
2022-01-17 00:00:00,3346.89,3357.57,3141.1,3209.67,922568646.923763,3209.67
2022-01-16 00:00:00,3326.51,3393.6,3269.62,3346.88,701885138.83374,3346.88
2022-01-15 00:00:00,3307.42,3371.64,3261,3326.04,675484534.656949,3326.04
2022-01-14 00:00:00,3240.61,3342.79,3188,3307.42,931347172.762881,3307.42
2022-01-13 00:00:00,3371.6,3410,3233.43,3240.61,1116293607.68792,3240.61
2022-01-12 00:00:00,3239.73,3411.43,3206.2,3371.26,1226038697.4729,3371.26
2022-01-11 00:00:00,3082.87,3263.54,3051.8,3239.72,1145852583.62298,3239.72
2022-01-10 00:00:00,3151.97,3185,2928.83,3082.68,1616550523.0972,3082.68
2022-01-09 00:00:00,3080.98,3211.72,3057.35,3151.97,864505480.881738,3151.97
2022-01-08 00:00:00,3198.68,3250,3000,3080.95,1252795163.48627,3080.95
2022-01-07 00:00:00,3406.81,3416.76,3064.42,3199.24,2149562773.32926,3199.24
2022-01-06 00:00:00,3539.82,3550.43,3300,3406.81,1698727637.36503,3406.81
2022-01-05 00:00:00,3785.1,3848,3415,3540.63,1464819255.09351,3540.63
2022-01-04 00:00:00,3765.89,3900.73,3713.11,3785.11,1098182607.92573,3785.11
2022-01-03 00:00:00,3828.11,3853.09,3680,3765.89,892944105.552994,3765.89
2022-01-02 00:00:00,3765.54,3857.44,3717.3,3828.27,585374957.73046,3828.27
2022-01-01 00:00:00,3676.22,3776.45,3673.46,3765.54,574718328.452744,3765.54
2021-12-31 00:00:00,3709.27,3815,3622.29,3676.23,1001765030.13814,3676.23
2021-12-30 00:00:00,3630.18,3769.1,3585,3709.27,921537785.386881,3709.27
2021-12-29 00:00:00,3792.75,3827.78,3604.2,3630.19,1136202240.43121,3630.19
2021-12-28 00:00:00,4037.22,4037.23,3759.36,3792.75,1393962041.50168,3792.75
2021-12-27 00:00:00,4063.57,4127.46,4031,4037.23,905588409.897739,4037.23
2021-12-26 00:00:00,4094.36,4105,4000,4063.56,767315615.268866,4063.56
2021-12-25 00:00:00,4046.35,4137.91,4018.62,4094.83,846912042.129082,4094.83
2021-12-24 00:00:00,4111.41,4134.84,4017.17,4046.36,943327277.447182,4046.36
2021-12-23 00:00:00,3979.51,4150,3893.23,4111.41,1525274496.50605,4111.41
2021-12-22 00:00:00,4014.41,4074.87,3933.4,3979.51,1215914916.52594,3979.51
2021-12-21 00:00:00,3944.72,4063,3913.21,4014.15,1364232642.48811,4014.15
2021-12-20 00:00:00,3924.14,3983.37,3753,3944.73,1416566980.691,3944.73
2021-12-19 00:00:00,3959.93,4032.43,3884,3924.14,1208752533.59507,3924.14
2021-12-18 00:00:00,3875.43,3996.93,3767.01,3959.93,1326617546.27659,3959.93
2021-12-17 00:00:00,3959.11,3994.1,3700,3875.42,1789265513.24297,3875.42
2021-12-16 00:00:00,4019.54,4113.43,3942.11,3958.11,1489983161.8888,3958.11
2021-12-15 00:00:00,3858.99,4092.22,3643.73,4019.08,2102151850.11458,4019.08
2021-12-14 00:00:00,3781.92,3882.74,3685,3858.99,1499985094.81369,3858.99
2021-12-13 00:00:00,4130,4142.75,3671.45,3781.93,2068534029.55111,3781.93
2021-12-12 00:00:00,4089.68,4173.63,3986.25,4130,1061361793.04127,4130
2021-12-11 00:00:00,3898.31,4097.08,3828.22,4089.37,1711893271.97486,4089.37
2021-12-10 00:00:00,4105.64,4231.08,3887.37,3897.94,2287155262.15631,3897.94
2021-12-09 00:00:00,4436.91,4488,4076.16,4105.64,1970732612.69449,4105.64
2021-12-08 00:00:00,4306.4,4450.49,4222.95,4436.91,1868281437.56539,4436.91
2021-12-07 00:00:00,4347.57,4425,4255.92,4306.4,1830621575.42694,4306.4
2021-12-06 00:00:00,4196.44,4376.15,3921,4347.59,2991267298.82173,4347.59
2021-12-05 00:00:00,4117.25,4248.19,4031.39,4196.44,2224220852.2792,4196.44
2021-12-04 00:00:00,4215.01,4238.59,3503.68,4117.25,4370074804.51323,4117.25
2021-12-03 00:00:00,4511.35,4654.88,4032.5,4215.73,2972156867.63741,4215.73
2021-12-02 00:00:00,4582.95,4634.83,4433,4511.21,2047468326.80266,4511.21
2021-12-01 00:00:00,4630.25,4778.75,4523.99,4582.95,2382156066.73727,4582.95
2021-11-30 00:00:00,4444.54,4753,4346.36,4630.26,3391424543.47238,4630.26
2021-11-29 00:00:00,4294.77,4458.92,4276.89,4444.53,1772611136.39245,4444.53
2021-11-28 00:00:00,4095.29,4298.51,3964,4294.78,1421535999.75208,4294.78
2021-11-27 00:00:00,4041.2,4183.66,4028.34,4095.29,1133169071.35039,4095.29
2021-11-26 00:00:00,4524.48,4551,3913,4041.2,2994490664.02184,4041.2
2021-11-25 00:00:00,4270.1,4550,4248.27,4524.85,1962939107.44775,4524.85
2021-11-24 00:00:00,4339.45,4373.94,4167.65,4269.36,1913428104.73721,4269.36
2021-11-23 00:00:00,4086.28,4385.59,4059.62,4339.44,2125825553.22232,4339.44
2021-11-22 00:00:00,4259.7,4320,4022.74,4085.97,2167112891.86573,4085.97
2021-11-21 00:00:00,4412.17,4451,4242.41,4258.31,1479842945.9504,4258.31
2021-11-20 00:00:00,4294.75,4435.88,4199.86,4412.17,1577172914.21608,4412.17
2021-11-19 00:00:00,3996.9,4308.97,3973.01,4294.76,1740904041.284,4294.76
2021-11-18 00:00:00,4288.07,4344.81,3956.44,3996.9,2387588164.85011,3996.9
2021-11-17 00:00:00,4209.59,4299.91,4063.48,4287.8,1980248927.71123,4287.8
2021-11-16 00:00:00,4563.77,4563.77,4103,4209.76,3163788841.06602,4209.76
2021-11-15 00:00:00,4626.5,4772.01,4540,4563.78,1752738875.79192,4563.78
2021-11-14 00:00:00,4644.27,4696.05,4514.12,4626.5,1126786539.40578,4626.5
2021-11-13 00:00:00,4665.47,4707.6,4584.08,4644.28,1026142451.54625,4644.28
2021-11-12 00:00:00,4719,4809.71,4507.85,4665.46,2146130116.87177,4665.46
2021-11-11 00:00:00,4628.68,4779,4576.47,4719,1425610198.74242,4719
2021-11-10 00:00:00,4732.33,4868,4461.93,4628.78,2600175501.16049,4628.78
2021-11-09 00:00:00,4807.98,4838.28,4713.89,4732.33,1489567265.66969,4732.33
2021-11-08 00:00:00,4612.59,4822.97,4612,4807.98,1850800839.69286,4807.98
2021-11-07 00:00:00,4518,4637.98,4502.37,4612.59,1115635571.36518,4612.59
2021-11-06 00:00:00,4474.24,4530,4326.17,4518,1429791261.31952,4518
2021-11-05 00:00:00,4532.31,4570.05,4438.8,4474.24,1375503505.22795,4474.24
2021-11-04 00:00:00,4603.35,4606.65,4420.08,4532.32,1663942873.79304,4532.32
2021-11-03 00:00:00,4589.68,4665.87,4455,4603.35,2051737308.01262,4603.35
2021-11-02 00:00:00,4319.43,4599.6,4284.43,4589.89,2083371519.80683,4589.89
2021-11-01 00:00:00,4287.48,4386.58,4146.3,4319.43,1794319887.30236,4319.43
2021-10-31 00:00:00,4322.68,4399.14,4164.35,4287.21,1764886607.68762,4287.21
2021-10-30 00:00:00,4418.89,4434.06,4232.2,4322.68,1469664811.93684,4322.68
2021-10-29 00:00:00,4286.01,4460.47,4265.97,4418.89,2440933126.04866,4418.89
2021-10-28 00:00:00,3921.99,4295,3890.17,4286.02,2587268364.26144,4286.02
2021-10-27 00:00:00,4131.52,4307,3909,3922,2874313313.39806,3922
2021-10-26 00:00:00,4220.36,4297,4090.21,4131.52,1739912498.46991,4131.52
2021-10-25 00:00:00,4082.33,4236,4067.71,4220.37,1445430078.54488,4220.37
2021-10-24 00:00:00,4167.13,4186.57,3961.5,4082.33,1421627004.3348,4082.33
2021-10-23 00:00:00,3972.19,4172,3937.51,4167.12,1323345505.75752,4167.12
2021-10-22 00:00:00,4053,4167.41,3888,3972.2,1872218697.8511,3972.2
2021-10-21 00:00:00,4161.37,4375,4013.13,4052.99,3335123440.99821,4052.99
2021-10-20 00:00:00,3876.98,4169,3828.05,4161.15,2149449047.36731,4161.15
2021-10-19 00:00:00,3744.96,3886.89,3732,3877.03,1300066269.93314,3877.03
2021-10-18 00:00:00,3847,3893.14,3676,3744.96,1520728621.31033,3744.96
2021-10-17 00:00:00,3829.96,3919.19,3640,3846.85,1406207658.84077,3846.85
2021-10-16 00:00:00,3868.38,3971,3803.56,3829.96,1452752901.39765,3829.96
2021-10-15 00:00:00,3790.82,3907.77,3734.1,3868.99,1924965953.8585,3868.99
2021-10-14 00:00:00,3607.41,3824,3586.04,3790.82,1792792932.94419,3790.82
2021-10-13 00:00:00,3491.43,3613,3412.7,3607.42,1376610269.51641,3607.42
2021-10-12 00:00:00,3542.12,3547.11,3403.21,3491.46,1425455761.40662,3491.46
2021-10-11 00:00:00,3414.22,3623.8,3371,3542.12,1743391083.65881,3542.12
2021-10-10 00:00:00,3574.83,3604,3405,3414.22,2049128230.34426,3414.22
2021-10-09 00:00:00,3563.13,3635,3538.07,3574.82,1299757023.49916,3574.82
2021-10-08 00:00:00,3587.47,3695,3532,3563.13,1455713871.28828,3563.13
2021-10-07 00:00:00,3574.88,3653.98,3470.8,3587.47,1736906584.27609,3587.47
2021-10-06 00:00:00,3515.48,3632.11,3342,3574.89,2172519696.56298,3574.89
2021-10-05 00:00:00,3386.31,3545,3363.78,3515.27,1355905889.61095,3515.27
2021-10-04 00:00:00,3417.73,3437.19,3270,3386.31,1631562261.55498,3386.31
2021-10-03 00:00:00,3387.77,3488,3342.51,3417.73,1231536168.31536,3417.73
2021-10-02 00:00:00,3309.91,3469,3257,3387.76,1417055615.81664,3387.76
2021-10-01 00:00:00,3000.62,3330,2969.07,3309.91,2063112280.66779,3309.91
2021-09-30 00:00:00,2850.45,3048.42,2837.19,3000.61,1514341937.30712,3000.61
2021-09-29 00:00:00,2805.15,2950,2782,2850.45,1180681056.16231,2850.45
2021-09-28 00:00:00,2924.76,2970.82,2789,2804.91,1477983245.6697,2804.91
2021-09-27 00:00:00,3059.36,3164.94,2922.71,2925.59,1564096695.37297,2925.59
2021-09-26 00:00:00,2921.84,3115.51,2738.17,3059.37,2062409598.89488,3059.37
2021-09-25 00:00:00,2928.22,2967.52,2801.57,2921.73,1428143403.47811,2921.73
2021-09-24 00:00:00,3152.41,3158.52,2733,2928.53,2715718192.37098,2928.53
2021-09-23 00:00:00,3076.92,3174.5,3033.85,3152.5,1428616217.71812,3152.5
2021-09-22 00:00:00,2766.72,3088.88,2737.54,3076.92,1993084668.61438,3076.92
2021-09-21 00:00:00,2977.32,3105.83,2652,2765.9,2827179157.43497,2765.9
2021-09-20 00:00:00,3328.57,3347.82,2913.39,2977.28,2834781758.89262,2977.28
2021-09-19 00:00:00,3435.64,3456.53,3277.74,3328.62,1052980779.84908,3328.62
2021-09-18 00:00:00,3399.89,3541.96,3368.88,3435.64,1090387917.42969,3435.64
2021-09-17 00:00:00,3567.97,3594.17,3350.07,3399.81,1383268101.51789,3399.81
2021-09-16 00:00:00,3613.55,3676.28,3481.14,3567.98,1680487713.22446,3567.98
2021-09-15 00:00:00,3434.37,3616.16,3357.78,3613.55,1486156273.79188,3613.55
2021-09-14 00:00:00,3285.09,3437.05,3269.95,3434.37,1249733657.1321,3434.37
2021-09-13 00:00:00,3404.3,3430.3,3108.49,3285.35,2103663103.06775,3285.35
2021-09-12 00:00:00,3267.1,3474.16,3231.1,3404.21,1379322044.69763,3404.21
2021-09-11 00:00:00,3208.85,3348.37,3200,3267.21,1355587141.45379,3267.21
2021-09-10 00:00:00,3424.94,3514.11,3150,3208.86,2107283581.30531,3208.86
2021-09-09 00:00:00,3499.01,3567.06,3390.4,3424.93,2194182935.33864,3424.93
2021-09-08 00:00:00,3434.84,3560,3215.16,3499,2665272033.98011,3499
2021-09-07 00:00:00,3926.67,3947.15,3005,3434.57,4298119218.28275,3434.57
2021-09-06 00:00:00,3950.28,3970,3864.3,3926.77,1562560096.37577,3926.77
2021-09-05 00:00:00,3885.61,3980,3830,3950.29,1432553302.47684,3950.29
2021-09-04 00:00:00,3938.11,3970,3832.5,3885.52,1422981232.23371,3885.52
2021-09-03 00:00:00,3785.82,4027.88,3705.05,3938.11,2557662974.33002,3938.11
2021-09-02 00:00:00,3826.82,3836.8,3717.04,3785.82,1981758437.08576,3785.82
2021-09-01 00:00:00,3429.19,3842,3382.22,3826.82,3038498667.85424,3826.82
2021-08-31 00:00:00,3229.14,3476,3188.77,3429.2,2895209449.70777,3429.2
2021-08-30 00:00:00,3223.47,3347.95,3143,3229.64,2027490192.49739,3229.64
2021-08-29 00:00:00,3244.75,3285,3152.34,3223.47,1078681950.90209,3223.47
2021-08-28 00:00:00,3273.89,3287,3210.31,3244.48,850631439.05328,3244.48
2021-08-27 00:00:00,3093.06,3280,3060.18,3273.45,1434311977.24526,3273.45
2021-08-26 00:00:00,3226.88,3250,3053.3,3093.2,1382397989.45047,3093.2
2021-08-25 00:00:00,3170.63,3248,3080,3226.87,1534476278.2532,3226.87
2021-08-24 00:00:00,3321.28,3357.85,3147.31,3170.62,1758604481.59985,3170.62
2021-08-23 00:00:00,3238,3377.89,3230.02,3321.28,2000534992.14835,3321.28
2021-08-22 00:00:00,3223.36,3272,3126.42,3238,1304347038.57136,3238
2021-08-21 00:00:00,3284.81,3309.16,3207,3223.43,1375973641.16316,3223.43
2021-08-20 00:00:00,3184.11,3300,3177.16,3284.82,1809283029.21791,3284.82
2021-08-19 00:00:00,3014.18,3188,2958.33,3184.12,1931520693.6104,3184.12
2021-08-18 00:00:00,3011.73,3125.81,2950,3014.55,1902429362.96362,3014.55
2021-08-17 00:00:00,3147.18,3290,2991.89,3011.72,2535149204.5376,3011.72
2021-08-16 00:00:00,3307.35,3335,3135.22,3146.53,2062860388.39545,3146.53
2021-08-15 00:00:00,3263.16,3320,3111.13,3307.09,1813755247.62539,3307.09
2021-08-14 00:00:00,3322.33,3330.98,3200,3263.16,1587713825.68618,3263.16
2021-08-13 00:00:00,3046.11,3327.83,3033.8,3322.32,1867199038.70778,3322.32
2021-08-12 00:00:00,3160.4,3239,2979.29,3045.96,2283938414.77176,3045.96
2021-08-11 00:00:00,3141.14,3274,3120.27,3160.5,2351996141.79722,3160.5
2021-08-10 00:00:00,3160.51,3233,3051.22,3141.66,2763516346.66779,3141.66
2021-08-09 00:00:00,3011.84,3186,2893.23,3160.52,3453771928.06034,3160.52
2021-08-08 00:00:00,3160.48,3189.99,2949.03,3011.85,2979960615.13003,3011.85
2021-08-07 00:00:00,2891.54,3171,2865.5,3160.31,3673732670.31735,3160.31
2021-08-06 00:00:00,2827.01,2946.75,2720.06,2891.58,2334160884.12593,2891.58
2021-08-05 00:00:00,2724.55,2843.98,2529.91,2826.99,3553456266.77197,2826.99
2021-08-04 00:00:00,2508.51,2772.71,2457.68,2724.78,2498364633.89465,2724.78
2021-08-03 00:00:00,2606.92,2632.44,2442.32,2509.04,1986976146.00415,2509.04
2021-08-02 00:00:00,2555.5,2666,2507,2606.93,1887684672.47105,2606.93
2021-08-01 00:00:00,2531.1,2697.61,2511.24,2555.69,2217485596.77845,2555.69
2021-07-31 00:00:00,2461.77,2553.86,2420.68,2531.05,1253810139.13837,2531.05
2021-07-30 00:00:00,2382.93,2471.7,2315.92,2461.81,1824191451.55863,2461.81
2021-07-29 00:00:00,2300.9,2400,2266.12,2382.92,1157988358.94629,2382.92
2021-07-28 00:00:00,2299.47,2345,2243.15,2300.9,1649860557.29345,2300.9
2021-07-27 00:00:00,2227.81,2319.26,2150.5,2299.49,2025582065.41379,2299.49
2021-07-26 00:00:00,2189.82,2433.65,2171.57,2228.08,3222622416.25672,2228.08
2021-07-25 00:00:00,2184.9,2197.41,2105.93,2189.79,1154562327.65395,2189.79
2021-07-24 00:00:00,2124.26,2199.5,2105.58,2184.75,1360667031.98301,2184.75
2021-07-23 00:00:00,2024.27,2130.9,1993.22,2124.25,1455496732.05165,2124.25
2021-07-22 00:00:00,1995.5,2046,1947.62,2024.56,1536669128.52045,2024.56
2021-07-21 00:00:00,1786.03,2035.23,1747.55,1995.5,2138345813.78545,1995.5
2021-07-20 00:00:00,1818.73,1841.34,1706,1786.03,1386498470.34017,1786.03
2021-07-19 00:00:00,1891.65,1919,1805,1818.73,1011627398.92388,1818.73
2021-07-18 00:00:00,1899.5,1993.79,1877.1,1891.64,1038104997.52202,1891.64
2021-07-17 00:00:00,1876.47,1919.19,1844.45,1899.59,810628641.257902,1899.59
2021-07-16 00:00:00,1919.54,1965,1850,1876.26,1097832472.32213,1876.26
2021-07-15 00:00:00,1994.41,2042.88,1881,1919.51,1251834409.94177,1919.51
2021-07-14 00:00:00,1940.44,2019.18,1865,1994.58,1342931974.34965,1994.58
2021-07-13 00:00:00,2031.57,2047.35,1918,1940.15,1287490852.4615,1940.15
2021-07-12 00:00:00,2140.54,2167.83,2006.68,2031.58,1126108847.37137,2031.58
2021-07-11 00:00:00,2110.68,2174,2081.02,2140.45,727911535.268998,2140.45
2021-07-10 00:00:00,2146.99,2194.82,2074.16,2110.69,1058023794.51142,2110.69
2021-07-09 00:00:00,2116.32,2189.4,2046.51,2146.99,1568646237.311,2146.99
2021-07-08 00:00:00,2316.25,2325.6,2084.79,2116.33,1926184139.30985,2116.33
2021-07-07 00:00:00,2322.51,2409,2291.9,2316.57,1570553094.63757,2316.57
2021-07-06 00:00:00,2196.85,2350,2193,2322.5,1803108194.46841,2322.5
2021-07-05 00:00:00,2322.69,2324.64,2157.32,2196.53,1753862827.3791,2196.53
2021-07-04 00:00:00,2226.99,2389.93,2189.58,2322.69,1365904900.34991,2322.69
2021-07-03 00:00:00,2153.95,2240,2112.01,2226.99,1248888441.25315,2226.99
2021-07-02 00:00:00,2106.41,2160,2018.5,2154.13,1397269246.26646,2154.13
2021-07-01 00:00:00,2275.68,2275.93,2073.12,2106.41,1688043308.12726,2106.41
2021-06-30 00:00:00,2165.46,2287.78,2087.99,2275.68,1973676680.87313,2275.68
2021-06-29 00:00:00,2084.42,2245,2073.57,2165.33,1804733069.98299,2165.33
2021-06-28 00:00:00,1982.27,2145,1960.52,2084.41,2138998047.87763,2084.41
2021-06-27 00:00:00,1829.84,1984.5,1804.26,1982.28,1299521992.0718,1982.28
2021-06-26 00:00:00,1808.97,1852.8,1717.32,1829.64,1478550576.56465,1829.64
2021-06-25 00:00:00,1989.53,2019.99,1791.22,1808.82,1612556879.10728,1808.82
2021-06-24 00:00:00,1967.95,2036.61,1884.79,1989.52,1377799766.49946,1989.52
2021-06-23 00:00:00,1879.29,2045,1821.95,1968.14,1817518228.91007,1968.14
2021-06-22 00:00:00,1885.27,1998,1700.48,1879.28,3158928001.13114,1879.28
2021-06-21 00:00:00,2243.49,2260.16,1865.54,1885.49,3252129521.6775,1885.49
2021-06-20 00:00:00,2165.34,2280.01,2040.68,2243.47,1599009750.5269,2243.47
2021-06-19 00:00:00,2234.09,2278.82,2161.67,2164.67,1104923869.4186,2164.67
2021-06-18 00:00:00,2373.28,2378,2139,2234.09,1758827532.88334,2234.09
2021-06-17 00:00:00,2368.02,2460.5,2306,2373.28,1338389545.00148,2373.28
2021-06-16 00:00:00,2543.55,2556.19,2351.18,2367.89,1533734359.41301,2367.89
2021-06-15 00:00:00,2580.58,2640,2507.7,2543.54,1548303436.06277,2543.54
2021-06-14 00:00:00,2509.33,2609.17,2461,2580.77,1730260219.13381,2580.77
2021-06-13 00:00:00,2370.64,2548.41,2308.41,2509.33,1724097564.33431,2509.33
2021-06-12 00:00:00,2354.09,2454.53,2256.22,2370.74,1807036943.99862,2370.74
2021-06-11 00:00:00,2471.01,2497.99,2321.37,2354.01,1424975261.80772,2354.01
2021-06-10 00:00:00,2610.2,2624.46,2425.11,2471.09,1874571746.43544,2471.09
2021-06-09 00:00:00,2507.43,2626.63,2405.28,2610.18,3223323188.07038,2610.18
2021-06-08 00:00:00,2592.05,2620.99,2304.91,2507.23,4201646662.88173,2507.23
2021-06-07 00:00:00,2711.92,2847.55,2570,2592.05,3149245176.91126,2592.05
2021-06-06 00:00:00,2627.63,2745,2614,2711.92,1814112037.53351,2711.92
2021-06-05 00:00:00,2689.54,2816.87,2552.23,2627.73,2575726370.43086,2627.73
2021-06-04 00:00:00,2857.25,2860,2552,2689.51,3175186750.49088,2689.51
2021-06-03 00:00:00,2706.21,2891.95,2662.4,2857.25,2874856613.49024,2857.25
2021-06-02 00:00:00,2634.31,2802.99,2550,2706.22,2616566301.62879,2706.22
2021-06-01 00:00:00,2706.15,2740,2523.74,2634.57,3081355010.95345,2634.57
2021-05-31 00:00:00,2385.82,2720,2271.44,2706.15,3277131772.13407,2706.15
2021-05-30 00:00:00,2278.74,2476.42,2180.53,2385.98,2726606138.63172,2385.98
2021-05-29 00:00:00,2412.34,2574.27,2204.1,2278.74,3288804154.83187,2278.74
2021-05-28 00:00:00,2742.23,2762.45,2327.38,2412.1,3934662309.04442,2412.1
2021-05-27 00:00:00,2884.82,2889.74,2633.68,2742.23,3033719144.34021,2742.23
2021-05-26 00:00:00,2705.1,2910,2643,2884.94,4416389128.58148,2884.94
2021-05-25 00:00:00,2647.92,2750,2378.54,2705.11,5442737549.40126,2705.11
2021-05-24 00:00:00,2096.63,2675,2079.94,2648.43,5180244966.72123,2648.43
2021-05-23 00:00:00,2295.45,2381.57,1728.74,2096.39,5907260139.54496,2096.39
2021-05-22 00:00:00,2430.98,2485,2145,2294.87,3934313840.47073,2294.87
2021-05-21 00:00:00,2767.87,2938.54,2101,2430.98,6898701128.84113,2430.98
2021-05-20 00:00:00,2438.92,2990.05,2155,2768.62,7750201898.66744,2768.62
2021-05-19 00:00:00,3375.08,3441.73,1888,2438.92,11641524166.9875,2438.92
2021-05-18 00:00:00,3282.25,3565.71,3240,3375.07,4392873871.82243,3375.07
2021-05-17 00:00:00,3581.81,3587.06,3102,3282.51,6401071580.73483,3282.51
2021-05-16 00:00:00,3646.24,3879,3343.06,3582.1,4788918304.498,3582.1
2021-05-15 00:00:00,4075.02,4134.05,3632,3646.68,4030586492.96494,3646.68
2021-05-14 00:00:00,3717.92,4173.28,3691.35,4075.01,4569415542.24789,4075.01
2021-05-13 00:00:00,3810.15,4034.77,3500,3717.91,7846531159.41969,3717.91
2021-05-12 00:00:00,4173.46,4372.72,3701.58,3823.21,6673102683.97424,3823.21
2021-05-11 00:00:00,3946.63,4180.22,3771.64,4173.45,4350260231.58879,4173.45
2021-05-10 00:00:00,3923.95,4208,3650,3945.88,6079977785.41139,3945.88
2021-05-09 00:00:00,3910.26,3983.65,3726.08,3923.95,3885039042.66371,3923.95
2021-05-08 00:00:00,3479.79,3958.33,3449.27,3910.26,4170897763.92239,3910.26
2021-05-07 00:00:00,3489.74,3587,3353.23,3479.53,2641740668.46965,3479.53
